Transaction_ID,Date,Year,Month,Quarter,Region,Zone,Channel,Therapy_Area,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
TXN1578,2022-01-26,2022,1,Q1,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,425,244.54,104.24,103929.5,59627.5
TXN1579,2023-07-20,2023,7,Q3,North,Zone A,Hospital,Neurology,Levetiracetam 250mg,449,299.0,179.05,134251.0,53857.55
TXN1580,2022-04-10,2022,4,Q2,North,Zone A,Hospital,Respiratory,Salbutamol Inhaler,480,447.46,200.65,214780.8,118468.8
TXN1581,2022-04-04,2022,4,Q2,West,Zone D,Retail Pharmacy,Respiratory,Salbutamol Inhaler,334,161.94,77.8,54087.96,28102.76
TXN1582,2023-04-13,2023,4,Q2,South,Zone B,Distributor,Diabetes,Metformin 500mg,79,343.93,209.5,27170.47,10619.97
TXN1583,2023-04-19,2023,4,Q2,South,Zone B,Distributor,Respiratory,Montelukast 10mg,485,283.93,123.97,137706.05,77580.6
TXN1584,2022-09-18,2022,9,Q3,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,197,554.82,359.14,109299.54,38548.96
TXN1585,2023-10-10,2023,10,Q4,West,Zone D,Hospital,Oncology,Imatinib 100mg,373,252.98,107.36,94361.54,54316.26
TXN1586,2023-03-21,2023,3,Q1,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,490,430.31,254.47,210851.9,86161.6
TXN1587,2023-02-16,2023,2,Q1,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,365,549.02,302.08,200392.3,90133.1
TXN1588,2022-08-07,2022,8,Q3,East,Zone C,Retail Pharmacy,Respiratory,Salbutamol Inhaler,178,146.88,63.14,26144.64,14905.72
TXN1589,2022-01-21,2022,1,Q1,East,Zone C,Retail Pharmacy,Diabetes,Sitagliptin 50mg,397,196.26,116.9,77915.22,31505.92
TXN1590,2023-04-18,2023,4,Q2,East,Zone C,Distributor,Diabetes,Glipizide 5mg,157,95.76,46.57,15034.32,7722.83
TXN1591,2023-03-16,2023,3,Q1,East,Zone C,Retail Pharmacy,Respiratory,Salbutamol Inhaler,332,495.68,287.96,164565.76,68963.04
TXN1592,2023-09-08,2023,9,Q3,West,Zone D,Hospital,Neurology,Pregabalin 75mg,145,219.7,133.51,31856.5,12497.55
TXN1593,2023-05-20,2023,5,Q2,North,Zone A,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,295,148.23,86.24,43727.85,18287.05
TXN1594,2023-02-08,2023,2,Q1,East,Zone C,Hospital,Oncology,Imatinib 100mg,209,408.9,277.5,85460.1,27462.6
TXN1595,2023-09-02,2023,9,Q3,West,Zone D,Hospital,Diabetes,Metformin 500mg,275,681.51,371.3,187415.25,85307.75
TXN1596,2023-06-02,2023,6,Q2,East,Zone C,Hospital,Neurology,Pregabalin 75mg,460,525.06,336.91,241527.6,86549.0
TXN1597,2023-04-14,2023,4,Q2,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,174,68.51,34.86,11920.74,5855.1
TXN1598,2023-10-13,2023,10,Q4,North,Zone A,Retail Pharmacy,Diabetes,Glipizide 5mg,381,163.02,106.86,62110.62,21396.96
TXN1599,2023-09-18,2023,9,Q3,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,145,557.27,336.53,80804.15,32007.3
TXN1600,2023-11-14,2023,11,Q4,East,Zone C,Retail Pharmacy,Respiratory,Salbutamol Inhaler,198,525.28,303.63,104005.44,43886.7
TXN1601,2022-07-09,2022,7,Q3,West,Zone D,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,95,150.93,64.65,14338.35,8196.6
TXN1602,2022-11-14,2022,11,Q4,East,Zone C,Distributor,Neurology,Pregabalin 75mg,421,533.68,259.62,224679.28,115379.26
TXN1603,2022-03-23,2022,3,Q1,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,322,465.77,207.02,149977.94,83317.5
TXN1604,2022-09-22,2022,9,Q3,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,334,113.79,64.25,38005.86,16546.36
TXN1605,2022-09-23,2022,9,Q3,North,Zone A,Distributor,Respiratory,Montelukast 10mg,121,121.22,59.94,14667.62,7414.88
TXN1606,2023-10-01,2023,10,Q4,East,Zone C,Distributor,Oncology,Imatinib 100mg,65,796.68,457.94,51784.2,22018.1
TXN1607,2022-01-16,2022,1,Q1,South,Zone B,Distributor,Respiratory,Salbutamol Inhaler,243,554.38,335.21,134714.34,53258.31
TXN1608,2022-05-09,2022,5,Q2,North,Zone A,Distributor,Oncology,Capecitabine 500mg,413,570.07,347.85,235438.91,91776.86
TXN1609,2022-06-25,2022,6,Q2,West,Zone D,Retail Pharmacy,Oncology,Capecitabine 500mg,222,635.26,382.5,141027.72,56112.72
TXN1610,2022-06-10,2022,6,Q2,West,Zone D,Retail Pharmacy,Neurology,Levetiracetam 250mg,92,197.18,86.3,18140.56,10200.96
TXN1611,2022-11-19,2022,11,Q4,West,Zone D,Distributor,Oncology,Capecitabine 500mg,126,456.03,194.18,57459.78,32993.1
TXN1612,2022-07-06,2022,7,Q3,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,316,528.33,341.31,166952.28,59098.32
TXN1613,2023-04-03,2023,4,Q2,East,Zone C,Distributor,Oncology,Capecitabine 500mg,279,539.71,240.81,150579.09,83393.1
TXN1614,2022-04-12,2022,4,Q2,West,Zone D,Distributor,Oncology,Imatinib 100mg,458,575.32,363.1,263496.56,97196.76
TXN1615,2023-05-22,2023,5,Q2,East,Zone C,Retail Pharmacy,Respiratory,Salbutamol Inhaler,137,743.08,514.62,101801.96,31299.02
TXN1616,2023-11-22,2023,11,Q4,North,Zone A,Hospital,Neurology,Pregabalin 75mg,354,557.08,274.18,197206.32,100146.6
TXN1617,2023-12-22,2023,12,Q4,East,Zone C,Hospital,Respiratory,Salbutamol Inhaler,284,776.99,398.87,220665.16,107386.08
TXN1618,2023-03-14,2023,3,Q1,East,Zone C,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,335,424.48,183.33,142200.8,80785.25
TXN1619,2022-08-15,2022,8,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,266,361.12,186.4,96057.92,46475.52
TXN1620,2023-07-18,2023,7,Q3,West,Zone D,Hospital,Neurology,Pregabalin 75mg,266,755.38,449.17,200931.08,81451.86
TXN1621,2022-07-01,2022,7,Q3,North,Zone A,Hospital,Diabetes,Glipizide 5mg,430,133.41,88.11,57366.3,19479.0
TXN1622,2023-04-04,2023,4,Q2,West,Zone D,Hospital,Respiratory,Montelukast 10mg,450,514.98,313.86,231741.0,90504.0
TXN1623,2022-03-18,2022,3,Q1,East,Zone C,Distributor,Diabetes,Metformin 500mg,57,309.11,198.11,17619.27,6327.0
TXN1624,2023-09-03,2023,9,Q3,East,Zone C,Distributor,Oncology,Capecitabine 500mg,195,179.06,118.83,34916.7,11744.85
TXN1625,2023-05-16,2023,5,Q2,East,Zone C,Distributor,Oncology,Imatinib 100mg,66,442.75,219.49,29221.5,14735.16
TXN1626,2023-06-04,2023,6,Q2,North,Zone A,Retail Pharmacy,Neurology,Pregabalin 75mg,252,643.56,434.23,162177.12,52751.16
TXN1627,2022-01-13,2022,1,Q1,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,432,706.35,488.29,305143.2,94201.92
TXN1628,2023-06-05,2023,6,Q2,South,Zone B,Retail Pharmacy,Neurology,Pregabalin 75mg,68,437.21,251.04,29730.28,12659.56
TXN1629,2023-05-09,2023,5,Q2,North,Zone A,Retail Pharmacy,Diabetes,Metformin 500mg,61,762.9,310.21,46536.9,27614.09
TXN1630,2022-01-20,2022,1,Q1,North,Zone A,Distributor,Neurology,Levetiracetam 250mg,284,149.13,79.33,42352.92,19823.2
TXN1631,2023-03-05,2023,3,Q1,North,Zone A,Retail Pharmacy,Neurology,Pregabalin 75mg,184,726.8,374.28,133731.2,64863.68
TXN1632,2022-10-17,2022,10,Q4,North,Zone A,Retail Pharmacy,Neurology,Levetiracetam 250mg,60,669.76,386.05,40185.6,17022.6
TXN1633,2023-10-27,2023,10,Q4,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,74,384.04,155.29,28418.96,16927.5
TXN1634,2023-03-22,2023,3,Q1,South,Zone B,Hospital,Neurology,Pregabalin 75mg,168,408.75,166.08,68670.0,40768.56
TXN1635,2022-11-07,2022,11,Q4,East,Zone C,Hospital,Respiratory,Montelukast 10mg,379,457.25,234.18,173297.75,84543.53
TXN1636,2023-12-15,2023,12,Q4,East,Zone C,Retail Pharmacy,Oncology,Imatinib 100mg,78,340.03,141.23,26522.34,15506.4
TXN1637,2022-08-04,2022,8,Q3,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,57,679.36,301.36,38723.52,21546.0
TXN1638,2023-07-14,2023,7,Q3,North,Zone A,Hospital,Oncology,Imatinib 100mg,65,474.51,314.79,30843.15,10381.8
TXN1639,2022-07-17,2022,7,Q3,North,Zone A,Hospital,Cardiovascular,Telmisartan 40mg,151,666.75,447.28,100679.25,33139.97
TXN1640,2022-08-25,2022,8,Q3,West,Zone D,Hospital,Cardiovascular,Atorvastatin 10mg,489,388.67,264.71,190059.63,60616.44
TXN1641,2023-09-15,2023,9,Q3,West,Zone D,Hospital,Diabetes,Glipizide 5mg,469,318.6,222.02,149423.4,45296.02
TXN1642,2023-11-25,2023,11,Q4,East,Zone C,Distributor,Cardiovascular,Atorvastatin 10mg,383,264.43,159.11,101276.69,40337.56
TXN1643,2022-09-04,2022,9,Q3,West,Zone D,Retail Pharmacy,Oncology,Capecitabine 500mg,281,539.73,309.74,151664.13,64627.19
TXN1644,2023-08-13,2023,8,Q3,North,Zone A,Hospital,Diabetes,Sitagliptin 50mg,55,596.49,295.03,32806.95,16580.3
TXN1645,2023-02-15,2023,2,Q1,North,Zone A,Distributor,Cardiovascular,Atorvastatin 10mg,115,490.77,212.85,56438.55,31960.8
TXN1646,2022-09-21,2022,9,Q3,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,488,636.82,444.34,310768.16,93930.24
TXN1647,2023-09-23,2023,9,Q3,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,242,357.25,247.74,86454.5,26501.42
TXN1648,2023-12-27,2023,12,Q4,East,Zone C,Hospital,Diabetes,Sitagliptin 50mg,493,483.77,314.35,238498.61,83524.06
TXN1649,2023-03-06,2023,3,Q1,South,Zone B,Hospital,Cardiovascular,Amlodipine 5mg,147,539.21,290.04,79263.87,36627.99
TXN1650,2023-12-12,2023,12,Q4,South,Zone B,Distributor,Neurology,Pregabalin 75mg,468,347.0,152.65,162396.0,90955.8
TXN1651,2023-05-19,2023,5,Q2,East,Zone C,Distributor,Respiratory,Montelukast 10mg,458,356.81,180.66,163418.98,80676.7
TXN1652,2023-11-25,2023,11,Q4,East,Zone C,Distributor,Oncology,Imatinib 100mg,195,481.7,216.01,93931.5,51809.55
TXN1653,2023-02-10,2023,2,Q1,East,Zone C,Distributor,Oncology,Imatinib 100mg,137,606.7,247.27,83117.9,49241.91
TXN1654,2023-11-21,2023,11,Q4,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,186,608.55,318.71,113190.3,53910.24
TXN1655,2022-07-17,2022,7,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,197,246.0,129.33,48462.0,22983.99
TXN1656,2023-09-06,2023,9,Q3,South,Zone B,Hospital,Cardiovascular,Atorvastatin 10mg,183,731.01,345.6,133774.83,70530.03
TXN1657,2022-05-17,2022,5,Q2,East,Zone C,Hospital,Diabetes,Sitagliptin 50mg,404,95.68,39.16,38654.72,22834.08
TXN1658,2023-01-11,2023,1,Q1,West,Zone D,Retail Pharmacy,Respiratory,Salbutamol Inhaler,202,66.92,44.07,13517.84,4615.7
TXN1659,2022-07-09,2022,7,Q3,North,Zone A,Hospital,Diabetes,Metformin 500mg,260,508.73,248.63,132269.8,67626.0
TXN1660,2023-12-13,2023,12,Q4,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,409,235.14,115.67,96172.26,48863.23
TXN1661,2023-09-10,2023,9,Q3,North,Zone A,Retail Pharmacy,Diabetes,Glipizide 5mg,97,182.99,112.89,17750.03,6799.7
TXN1662,2023-08-04,2023,8,Q3,North,Zone A,Distributor,Neurology,Pregabalin 75mg,293,320.28,186.23,93842.04,39276.65
TXN1663,2022-10-25,2022,10,Q4,West,Zone D,Hospital,Cardiovascular,Amlodipine 5mg,437,249.5,124.71,109031.5,54533.23
TXN1664,2022-02-10,2022,2,Q1,East,Zone C,Hospital,Respiratory,Montelukast 10mg,160,559.3,380.06,89488.0,28678.4
TXN1665,2022-08-09,2022,8,Q3,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,116,86.92,40.79,10082.72,5351.08
TXN1666,2022-10-05,2022,10,Q4,North,Zone A,Retail Pharmacy,Oncology,Imatinib 100mg,446,207.09,108.7,92362.14,43881.94
TXN1667,2023-06-07,2023,6,Q2,West,Zone D,Hospital,Cardiovascular,Telmisartan 40mg,361,748.77,438.86,270305.97,111877.51
TXN1668,2023-03-18,2023,3,Q1,East,Zone C,Distributor,Respiratory,Montelukast 10mg,246,624.39,379.31,153599.94,60289.68
TXN1669,2022-10-03,2022,10,Q4,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,408,524.01,323.75,213796.08,81706.08
TXN1670,2023-04-19,2023,4,Q2,East,Zone C,Retail Pharmacy,Diabetes,Sitagliptin 50mg,241,527.05,273.79,127019.05,61035.66
TXN1671,2022-12-19,2022,12,Q4,East,Zone C,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,488,623.9,276.36,304463.2,169599.52
TXN1672,2022-06-16,2022,6,Q2,West,Zone D,Distributor,Oncology,Imatinib 100mg,281,659.29,280.01,185260.49,106577.68
TXN1673,2022-07-06,2022,7,Q3,South,Zone B,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,204,638.81,307.98,130317.24,67489.32
TXN1674,2022-07-19,2022,7,Q3,East,Zone C,Retail Pharmacy,Respiratory,Montelukast 10mg,386,552.02,259.11,213079.72,113063.26
TXN1675,2022-06-21,2022,6,Q2,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,238,152.98,104.9,36409.24,11443.04
TXN1676,2022-04-09,2022,4,Q2,West,Zone D,Hospital,Oncology,Capecitabine 500mg,161,284.69,187.2,45835.09,15695.89
TXN1677,2023-08-13,2023,8,Q3,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,245,518.73,306.83,127088.85,51915.5
TXN1678,2023-06-10,2023,6,Q2,East,Zone C,Hospital,Cardiovascular,Telmisartan 40mg,221,195.9,126.58,43293.9,15319.72
TXN1679,2023-05-05,2023,5,Q2,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,236,503.23,270.87,118762.28,54836.96
TXN1680,2023-01-18,2023,1,Q1,West,Zone D,Retail Pharmacy,Oncology,Capecitabine 500mg,429,594.03,257.68,254838.87,144294.15
TXN1681,2022-06-08,2022,6,Q2,South,Zone B,Distributor,Diabetes,Sitagliptin 50mg,76,559.37,329.7,42512.12,17454.92
TXN1682,2023-08-20,2023,8,Q3,East,Zone C,Hospital,Respiratory,Salbutamol Inhaler,401,486.97,340.22,195274.97,58846.75
TXN1683,2023-12-22,2023,12,Q4,North,Zone A,Distributor,Cardiovascular,Atorvastatin 10mg,383,308.07,171.34,117990.81,52367.59
TXN1684,2023-08-14,2023,8,Q3,North,Zone A,Hospital,Respiratory,Salbutamol Inhaler,396,237.48,100.22,94042.08,54354.96
TXN1685,2022-05-26,2022,5,Q2,West,Zone D,Hospital,Respiratory,Montelukast 10mg,71,196.78,127.13,13971.38,4945.15
TXN1686,2022-02-06,2022,2,Q1,East,Zone C,Hospital,Cardiovascular,Atorvastatin 10mg,181,434.66,215.7,78673.46,39631.76
TXN1687,2022-04-08,2022,4,Q2,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,497,308.76,128.57,153453.72,89554.43
TXN1688,2023-09-22,2023,9,Q3,North,Zone A,Retail Pharmacy,Diabetes,Metformin 500mg,412,736.25,480.89,303335.0,105208.32
TXN1689,2022-01-01,2022,1,Q1,East,Zone C,Hospital,Respiratory,Montelukast 10mg,67,592.09,278.02,39670.03,21042.69
TXN1690,2022-01-06,2022,1,Q1,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,333,225.87,141.13,75214.71,28218.42
TXN1691,2023-10-22,2023,10,Q4,West,Zone D,Hospital,Diabetes,Sitagliptin 50mg,105,518.5,220.03,54442.5,31339.35
TXN1692,2022-10-26,2022,10,Q4,North,Zone A,Retail Pharmacy,Respiratory,Salbutamol Inhaler,128,629.89,378.86,80625.92,32131.84
TXN1693,2022-08-22,2022,8,Q3,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,195,790.17,494.94,154083.15,57569.85
TXN1694,2022-04-14,2022,4,Q2,North,Zone A,Hospital,Neurology,Pregabalin 75mg,419,123.03,75.28,51549.57,20007.25
TXN1695,2022-08-27,2022,8,Q3,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,228,63.71,42.76,14525.88,4776.6
TXN1696,2022-01-22,2022,1,Q1,West,Zone D,Distributor,Cardiovascular,Atorvastatin 10mg,73,453.19,206.42,33082.87,18014.21
TXN1697,2023-06-10,2023,6,Q2,North,Zone A,Retail Pharmacy,Neurology,Levetiracetam 250mg,261,655.9,407.46,171189.9,64842.84
TXN1698,2023-01-14,2023,1,Q1,North,Zone A,Retail Pharmacy,Diabetes,Sitagliptin 50mg,343,290.3,130.43,99572.9,54835.41
TXN1699,2023-02-21,2023,2,Q1,East,Zone C,Hospital,Oncology,Imatinib 100mg,340,620.66,256.22,211024.4,123909.6
TXN1700,2022-01-27,2022,1,Q1,South,Zone B,Hospital,Respiratory,Salbutamol Inhaler,268,603.41,266.53,161713.88,90283.84
TXN1701,2023-10-23,2023,10,Q4,South,Zone B,Distributor,Diabetes,Metformin 500mg,241,731.9,472.73,176387.9,62459.97
TXN1702,2023-02-16,2023,2,Q1,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,351,764.39,478.78,268300.89,100249.11
TXN1703,2023-02-22,2023,2,Q1,West,Zone D,Hospital,Oncology,Capecitabine 500mg,174,385.4,250.1,67059.6,23542.2
TXN1704,2022-05-13,2022,5,Q2,West,Zone D,Hospital,Cardiovascular,Atorvastatin 10mg,107,115.58,59.32,12367.06,6019.82
TXN1705,2022-12-13,2022,12,Q4,East,Zone C,Distributor,Diabetes,Metformin 500mg,76,314.25,129.76,23883.0,14021.24
TXN1706,2022-02-06,2022,2,Q1,West,Zone D,Distributor,Oncology,Imatinib 100mg,104,671.86,371.16,69873.44,31272.8
TXN1707,2022-03-09,2022,3,Q1,West,Zone D,Distributor,Respiratory,Montelukast 10mg,392,524.95,280.89,205780.4,95671.52
TXN1708,2023-02-14,2023,2,Q1,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,92,101.78,50.93,9363.76,4678.2
TXN1709,2023-02-17,2023,2,Q1,East,Zone C,Hospital,Diabetes,Sitagliptin 50mg,207,660.79,340.07,136783.53,66389.04
TXN1710,2022-10-09,2022,10,Q4,South,Zone B,Distributor,Oncology,Imatinib 100mg,356,532.1,308.77,189427.6,79505.48
TXN1711,2022-11-07,2022,11,Q4,South,Zone B,Hospital,Oncology,Capecitabine 500mg,491,185.12,80.15,90893.92,51540.27
TXN1712,2023-06-25,2023,6,Q2,East,Zone C,Hospital,Cardiovascular,Telmisartan 40mg,496,481.84,316.13,238992.64,82192.16
TXN1713,2023-09-01,2023,9,Q3,West,Zone D,Hospital,Oncology,Imatinib 100mg,478,459.12,212.17,219459.36,118042.1
TXN1714,2023-09-17,2023,9,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,367,659.24,331.5,241941.08,120280.58
TXN1715,2022-05-13,2022,5,Q2,South,Zone B,Hospital,Diabetes,Sitagliptin 50mg,451,713.36,403.9,321725.36,139566.46
TXN1716,2022-02-04,2022,2,Q1,South,Zone B,Retail Pharmacy,Diabetes,Metformin 500mg,66,329.06,206.63,21717.96,8080.38
TXN1717,2023-11-15,2023,11,Q4,East,Zone C,Hospital,Neurology,Pregabalin 75mg,157,87.2,41.6,13690.4,7159.2
TXN1718,2023-10-17,2023,10,Q4,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,266,568.56,272.07,151236.96,78866.34
TXN1719,2023-01-12,2023,1,Q1,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,347,465.17,227.83,161413.99,82356.98
TXN1720,2022-07-21,2022,7,Q3,West,Zone D,Retail Pharmacy,Oncology,Imatinib 100mg,203,322.44,205.77,65455.32,23684.01
TXN1721,2023-06-22,2023,6,Q2,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,367,384.47,156.1,141100.49,83811.79
TXN1722,2023-06-14,2023,6,Q2,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,449,410.22,245.52,184188.78,73950.3
TXN1723,2022-01-03,2022,1,Q1,South,Zone B,Hospital,Diabetes,Glipizide 5mg,75,70.15,36.07,5261.25,2556.0
TXN1724,2023-12-01,2023,12,Q4,South,Zone B,Hospital,Oncology,Capecitabine 500mg,335,274.75,189.2,92041.25,28659.25
TXN1725,2022-12-09,2022,12,Q4,South,Zone B,Distributor,Diabetes,Glipizide 5mg,353,50.71,20.88,17900.63,10529.99
TXN1726,2022-12-03,2022,12,Q4,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,179,164.86,101.96,29509.94,11259.1
TXN1727,2023-03-13,2023,3,Q1,West,Zone D,Retail Pharmacy,Diabetes,Glipizide 5mg,211,752.54,417.44,158785.94,70706.1
TXN1728,2022-06-16,2022,6,Q2,South,Zone B,Distributor,Neurology,Pregabalin 75mg,271,294.37,134.68,79774.27,43275.99
TXN1729,2022-11-11,2022,11,Q4,South,Zone B,Distributor,Neurology,Levetiracetam 250mg,406,632.6,413.89,256835.6,88796.26
TXN1730,2022-07-06,2022,7,Q3,West,Zone D,Hospital,Oncology,Capecitabine 500mg,230,451.51,266.66,103847.3,42515.5
TXN1731,2022-09-03,2022,9,Q3,South,Zone B,Distributor,Respiratory,Montelukast 10mg,316,578.25,392.39,182727.0,58731.76
TXN1732,2023-07-17,2023,7,Q3,South,Zone B,Hospital,Diabetes,Glipizide 5mg,287,449.17,290.39,128911.79,45569.86
TXN1733,2023-07-21,2023,7,Q3,East,Zone C,Retail Pharmacy,Oncology,Imatinib 100mg,53,180.94,110.78,9589.82,3718.48
TXN1734,2022-03-06,2022,3,Q1,North,Zone A,Hospital,Neurology,Pregabalin 75mg,179,141.06,86.94,25249.74,9687.48
TXN1735,2022-12-21,2022,12,Q4,East,Zone C,Retail Pharmacy,Oncology,Imatinib 100mg,378,355.92,172.23,134537.76,69434.82
TXN1736,2023-04-22,2023,4,Q2,North,Zone A,Retail Pharmacy,Neurology,Pregabalin 75mg,411,377.18,225.36,155020.98,62398.02
TXN1737,2023-07-01,2023,7,Q3,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,69,741.98,408.62,51196.62,23001.84
TXN1738,2023-12-17,2023,12,Q4,South,Zone B,Distributor,Respiratory,Montelukast 10mg,379,740.4,298.83,280611.6,167355.03
TXN1739,2023-08-07,2023,8,Q3,South,Zone B,Hospital,Oncology,Capecitabine 500mg,454,438.51,256.2,199083.54,82768.74
TXN1740,2023-12-25,2023,12,Q4,East,Zone C,Retail Pharmacy,Diabetes,Metformin 500mg,353,135.68,64.67,47895.04,25066.53
TXN1741,2022-11-23,2022,11,Q4,West,Zone D,Hospital,Diabetes,Glipizide 5mg,328,77.35,32.16,25370.8,14822.32
TXN1742,2023-02-03,2023,2,Q1,East,Zone C,Distributor,Cardiovascular,Amlodipine 5mg,224,366.28,150.9,82046.72,48245.12
TXN1743,2023-08-10,2023,8,Q3,South,Zone B,Distributor,Respiratory,Montelukast 10mg,121,129.97,66.29,15726.37,7705.28
TXN1744,2023-10-08,2023,10,Q4,West,Zone D,Hospital,Cardiovascular,Telmisartan 40mg,267,698.8,405.47,186579.6,78319.11
TXN1745,2023-05-22,2023,5,Q2,West,Zone D,Hospital,Diabetes,Sitagliptin 50mg,399,411.51,258.15,164192.49,61190.64
TXN1746,2022-08-22,2022,8,Q3,West,Zone D,Hospital,Diabetes,Metformin 500mg,67,734.6,428.35,49218.2,20518.75
TXN1747,2023-08-02,2023,8,Q3,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,428,126.78,79.3,54261.84,20321.44
TXN1748,2022-05-26,2022,5,Q2,West,Zone D,Distributor,Neurology,Pregabalin 75mg,307,57.91,30.01,17778.37,8565.3
TXN1749,2023-05-13,2023,5,Q2,West,Zone D,Hospital,Neurology,Levetiracetam 250mg,446,536.51,359.34,239283.46,79017.82
TXN1750,2023-08-03,2023,8,Q3,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,176,552.32,287.6,97208.32,46590.72
TXN1751,2023-01-05,2023,1,Q1,East,Zone C,Distributor,Neurology,Levetiracetam 250mg,437,219.34,128.31,95851.58,39780.11
TXN1752,2022-01-27,2022,1,Q1,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,268,685.45,316.54,183700.6,98867.88
TXN1753,2023-05-05,2023,5,Q2,North,Zone A,Hospital,Neurology,Pregabalin 75mg,411,75.82,40.47,31162.02,14528.85
TXN1754,2023-04-02,2023,4,Q2,West,Zone D,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,231,515.89,225.04,119170.59,67186.35
TXN1755,2023-10-21,2023,10,Q4,South,Zone B,Hospital,Respiratory,Salbutamol Inhaler,127,124.42,65.77,15801.34,7448.55
TXN1756,2023-03-15,2023,3,Q1,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,123,74.34,34.99,9143.82,4840.05
TXN1757,2022-10-16,2022,10,Q4,North,Zone A,Hospital,Oncology,Capecitabine 500mg,445,765.92,517.42,340834.4,110582.5
TXN1758,2023-05-03,2023,5,Q2,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,58,702.15,318.91,40724.7,22227.92
TXN1759,2023-09-18,2023,9,Q3,East,Zone C,Distributor,Cardiovascular,Telmisartan 40mg,309,416.92,183.45,128828.28,72142.23
TXN1760,2023-10-16,2023,10,Q4,West,Zone D,Distributor,Diabetes,Metformin 500mg,50,176.02,89.14,8801.0,4344.0
TXN1761,2023-06-23,2023,6,Q2,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,472,62.5,31.36,29500.0,14698.08
TXN1762,2022-04-08,2022,4,Q2,West,Zone D,Distributor,Cardiovascular,Telmisartan 40mg,248,242.31,164.82,60092.88,19217.52
TXN1763,2023-07-25,2023,7,Q3,South,Zone B,Distributor,Oncology,Imatinib 100mg,265,400.16,203.25,106042.4,52181.15
TXN1764,2023-12-22,2023,12,Q4,North,Zone A,Retail Pharmacy,Oncology,Capecitabine 500mg,463,775.03,472.11,358838.89,140251.96
TXN1765,2023-01-12,2023,1,Q1,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,125,462.29,242.77,57786.25,27440.0
TXN1766,2022-07-17,2022,7,Q3,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,205,283.54,147.59,58125.7,27869.75
TXN1767,2023-02-20,2023,2,Q1,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,255,146.8,71.84,37434.0,19114.8
TXN1768,2022-12-05,2022,12,Q4,North,Zone A,Distributor,Neurology,Levetiracetam 250mg,166,299.55,204.29,49725.3,15813.16
TXN1769,2022-07-19,2022,7,Q3,South,Zone B,Hospital,Diabetes,Metformin 500mg,427,395.27,242.26,168780.29,65335.27
